run_kind,planner_mode,task_suite,host_label,ctx_size,model,config,repeats,wall_mean_sec,wall_std_sec,wall_ci95_sec,wall_min_sec,wall_max_sec,vs_q4_wall_pct,speedup_vs_q4_pct,quality_mean,quality_std,quality_ci95,quality_delta_vs_q4,tok_s_mean,rss_max_mean_mb,cpu_max_mean_pct,json_valid_mean,plan_valid_mean,server_failures
ctx_sweep,fixed,core,x86_axelera_ctx,8192,qwen35_4b,f16/f16,1,213.22004696493968,0.0,0.0,213.22004696493968,213.22004696493968,-17.168756868798983,20.72739249078326,0.36000000000000004,0.0,0.0,0.0,1.6790166079405604,6037.1953125,594.0,0.0,1.0,0
ctx_sweep,fixed,core,x86_axelera_ctx,8192,qwen35_4b,q4_0/q4_0,1,257.41500296839513,0.0,0.0,257.41500296839513,257.41500296839513,0.0,0.0,0.36000000000000004,0.0,0.0,0.0,2.2220927040147265,5620.2265625,597.0,0.0,1.0,0
ctx_sweep,fixed,core,x86_axelera_ctx,8192,qwen35_4b,q8_0/q8_0,1,215.55833458481357,0.0,0.0,215.55833458481357,215.55833458481357,-16.260384166000087,19.41779169160942,0.36000000000000004,0.0,0.0,0.0,1.6608033305209144,5763.40625,595.0,0.0,1.0,0
ctx_sweep,fixed,core,x86_axelera_ctx,8192,qwen35_4b,q8_0/tbq4,1,198.44674597796984,0.0,0.0,198.44674597796984,198.44674597796984,-22.90785552917648,29.71490245396693,0.36,0.0,0.0,-5.551115123125783e-17,1.1993141980086743,5692.24609375,597.0,0.0,1.0,0
ctx_sweep,fixed,core,x86_axelera_ctx,8192,qwen35_4b,tbq4/tbq4,1,207.09007828170434,0.0,0.0,207.09007828170434,207.09007828170434,-19.550113282585002,24.300982984918228,0.36,0.0,0.0,-5.551115123125783e-17,1.4921043179078224,5618.94921875,595.0,0.0,1.0,0
repeat_core8k,llm,core,m4_paper,8192,gemma4_e4b,f16/f16,5,55.63965788299974,23.452055036264,20.556632595075815,44.59186416602461,97.5643845829909,19.12576674815305,-16.055104844434997,0.7813333333333333,0.025991451586157246,0.022782511811572596,0.0,17.16442872301378,8382.25625,175.72,1.0,0.6,0
repeat_core8k,llm,core,m4_paper,8192,gemma4_e4b,q4_0/q4_0,5,46.70665247479919,2.3626074915743995,2.0709167744817627,44.686966748995474,50.39446449899697,0.0,0.0,0.7813333333333333,0.03602468289628339,0.03157702681099375,0.0,18.02760900464205,7701.425,161.85999999999999,0.88,0.8,0
repeat_core8k,llm,core,m4_paper,8192,gemma4_e4b,q8_0/q8_0,5,47.48310061640514,2.5619585103380977,2.2456556467828332,46.104386167018674,52.05887270800304,1.6623930435281764,-1.6352094356232638,0.7786666666666667,0.024221202832779936,0.021230820364115312,-0.002666666666666595,18.35651610647713,7968.934375,153.46,1.0,0.6,0
repeat_core8k,llm,core,m4_paper,8192,gemma4_e4b,q8_0/tbq4,5,52.934621891795544,19.603377041709933,17.18311759229828,42.711855667002965,87.70888929099601,13.334223471392392,-11.76539889096977,0.8026666666666666,0.005962847939999378,0.005226666666666612,0.021333333333333315,16.888105946993456,7755.234375,192.4,1.0,0.6,0
repeat_core8k,llm,core,m4_paper,8192,gemma4_e4b,tbq4/tbq4,5,43.06859335760819,0.786647139340521,0.6895266193254923,42.444904790012515,44.44005341701268,-7.78916690540804,8.44712778748864,0.7946666666666666,0.007302967433402262,0.006401333194473413,0.013333333333333308,19.037662093519863,7746.121875,145.02,1.0,0.8,0
